split_id,well,mask_type,start_row,end_row,target_rows,known_rows_before,known_allowed_start_row,known_allowed_end_row,md_span,tvt_span,gr_missing_rate,local_slope_mean,local_slope_std,curvature_proxy,mask_seed
trailing_long__3a824aa7__3242_5677,3a824aa7,trailing_long,3242,5677,2436,3242,0,3241,2435.0,13.349999999998545,0.4191297208538588,0.004069815195071809,0.020486567256463768,0.0052670501236648124,20260620
mid_contiguous__3a824aa7__2452_3522,3a824aa7,mid_contiguous,2452,3522,1071,2452,0,2451,1070.0,10.020000000000437,0.49019607843137253,0.006822429906543076,0.019008022450006403,0.004508886810745825,20260620
random_contiguous__3a824aa7__2105_3799,3a824aa7,random_contiguous,2105,3799,1695,2105,0,2104,1694.0,10.020000000000437,0.4814159292035398,-0.0017296340023625206,0.02030802024251761,0.004890726521537448,20260620
high_gr_missing__3a824aa7__882_2301,3a824aa7,high_gr_missing,882,2301,1420,882,0,881,1419.0,12.609999999998763,0.6239436619718309,-0.008886539816771503,0.014414598272150001,0.005239774330455575,20260620
high_curvature__3a824aa7__3658_4793,3a824aa7,high_curvature,3658,4793,1136,3658,0,3657,1135.0,12.589999999998327,0.40316901408450706,0.009057268722465935,0.025026704284466256,0.005740740741194878,20260620
original_hidden__3a86fe8d__1454_6571,3a86fe8d,original_hidden,1454,6571,5118,1454,0,1453,5117.0,18.539999999999054,0.47811645173896056,-0.0005999609145979851,0.02320624962150529,0.005236512901033795,20260620
trailing_short__3a86fe8d__5673_6571,3a86fe8d,trailing_short,5673,6571,899,5673,0,5672,898.0,11.7400000000016,0.45050055617352613,0.013073496659244545,0.03824835541279332,0.007101449275896538,20260620
trailing_long__3a86fe8d__3144_6571,3a86fe8d,trailing_long,3144,6571,3428,3144,0,3143,3427.0,17.770000000000437,0.46732788798133024,0.0016661803326527417,0.02629203519634082,0.005265615878983082,20260620
mid_contiguous__3a86fe8d__2946_4031,3a86fe8d,mid_contiguous,2946,4031,1086,2946,0,2945,1085.0,13.799999999999272,0.4631675874769797,-0.005953917050690439,0.02639888448719621,0.003976014760742834,20260620
random_contiguous__3a86fe8d__2422_4282,3a86fe8d,random_contiguous,2422,4282,1861,2422,0,2421,1860.0,14.9900000000016,0.49435787211176785,-0.003978494623654741,0.020867723956156256,0.004341043572258832,20260620
high_gr_missing__3a86fe8d__2030_3672,3a86fe8d,high_gr_missing,2030,3672,1643,2030,0,2029,1642.0,8.280000000000655,0.5301278149726111,0.0030450669914738123,0.01712913383595291,0.004606946983804579,20260620
high_curvature__3a86fe8d__4878_6191,3a86fe8d,high_curvature,4878,6191,1314,4878,0,4877,1313.0,8.720000000001164,0.4581430745814307,0.005224676313787054,0.03227545572506857,0.00698932926864489,20260620
original_hidden__3aaa2b30__1685_6395,3aaa2b30,original_hidden,1685,6395,4711,1685,0,1684,4710.0,33.38000000000102,0.3122479303757164,0.005324840764331195,0.03920292081937855,0.0065258016569502844,20260620
trailing_short__3aaa2b30__5427_6395,3aaa2b30,trailing_short,5427,6395,969,5427,0,5426,968.0,5.350000000000364,0.2518059855521156,-0.0018285123966946659,0.013448076341666055,0.00449844881123496,20260620
trailing_long__3aaa2b30__1881_6395,3aaa2b30,trailing_long,1881,6395,4515,1881,0,1880,4514.0,33.38000000000102,0.30764119601328904,0.006499778466991614,0.03956760225712019,0.00658541989861541,20260620
mid_contiguous__3aaa2b30__2558_3237,3aaa2b30,mid_contiguous,2558,3237,680,2558,0,2557,679.0,7.520000000000437,0.4102941176470588,0.009837997054492328,0.011932689206029756,0.0050294985255484,20260620
random_contiguous__3aaa2b30__1065_2403,3aaa2b30,random_contiguous,1065,2403,1339,1065,0,1064,1338.0,18.760000000002037,0.30918595967139656,-0.010979073243648975,0.029449577059392485,0.007202692595839689,20260620
high_gr_missing__3aaa2b30__2296_3894,3aaa2b30,high_gr_missing,2296,3894,1599,2296,0,2295,1598.0,20.420000000000073,0.391494684177611,0.008247809762202936,0.04214889475117311,0.007082028804658706,20260620
high_curvature__3aaa2b30__3862_5140,3aaa2b30,high_curvature,3862,5140,1279,3862,0,3861,1278.0,15.530000000000655,0.2720875684128225,0.011948356807512078,0.06682053014210662,0.010140955364726397,20260620
original_hidden__3ac16ad0__1763_7411,3ac16ad0,original_hidden,1763,7411,5649,1763,0,1762,5648.0,29.81999999999971,0.2526110816073641,0.0004780453257788436,0.022883145067725947,0.005167345493639033,20260620
trailing_short__3ac16ad0__6386_7411,3ac16ad0,trailing_short,6386,7411,1026,6386,0,6385,1025.0,8.069999999999709,0.2807017543859649,0.005960975609754891,0.01425477032777472,0.005146484375545768,20260620
trailing_long__3ac16ad0__3921_7411,3ac16ad0,trailing_long,3921,7411,3491,3921,0,3920,3490.0,29.81999999999971,0.2529361214551704,-0.004260744985673582,0.021349477906845195,0.00503869303571555,20260620
mid_contiguous__3ac16ad0__3328_4691,3ac16ad0,mid_contiguous,3328,4691,1364,3328,0,3327,1363.0,23.18999999999869,0.2793255131964809,0.011093176815847983,0.031205554354254268,0.005396475771318023,20260620
random_contiguous__3ac16ad0__2675_4096,3ac16ad0,random_contiguous,2675,4096,1422,2675,0,2674,1421.0,28.43999999999869,0.26441631504922647,0.019113300492609456,0.02532939588706235,0.0056478873244499555,20260620
high_gr_missing__3ac16ad0__2794_4646,3ac16ad0,high_gr_missing,2794,4646,1853,2794,0,2793,1852.0,25.81999999999971,0.27199136535348084,0.00903347732181402,0.02781039168635411,0.005564559697867279,20260620
high_curvature__3ac16ad0__2813_4294,3ac16ad0,high_curvature,2813,4294,1482,2813,0,2812,1481.0,25.81999999999971,0.26720647773279355,0.015455773126266871,0.02433889351293861,0.005722972973405155,20260620
original_hidden__3b21ea64__1727_9102,3b21ea64,original_hidden,1727,9102,7376,1727,0,1726,7375.0,28.409999999999854,0.06033080260303687,0.0015050847457627613,0.07558557261610939,0.00881611065961612,20260620
trailing_short__3b21ea64__8113_9102,3b21ea64,trailing_short,8113,9102,990,8113,0,8112,989.0,11.719999999999345,0.07878787878787878,0.01054600606673437,0.0953907675861247,0.01093117408949522,20260620
trailing_long__3b21ea64__4401_9102,3b21ea64,trailing_long,4401,9102,4702,4401,0,4400,4701.0,25.19999999999891,0.07252233092301148,0.0048798128057857245,0.09299486264666589,0.01130000000047461,20260620
mid_contiguous__3b21ea64__4221_5643,3b21ea64,mid_contiguous,4221,5643,1423,4221,0,4220,1422.0,25.299999999999272,0.07027406886858749,0.01715893108298146,0.058175023770528654,0.007593244194766383,20260620
random_contiguous__3b21ea64__1631_3604,3b21ea64,random_contiguous,1631,3604,1974,1631,0,1630,1973.0,16.31000000000131,0.034447821681864235,0.002265585402939354,0.019014930421655106,0.004259634889091937,20260620
high_gr_missing__3b21ea64__4699_6974,3b21ea64,high_gr_missing,4699,6974,2276,4699,0,4698,2275.0,16.43000000000029,0.0852372583479789,0.006751648351648608,0.062480923440574,0.008900615655751313,20260620
high_curvature__3b21ea64__6632_8452,3b21ea64,high_curvature,6632,8452,1821,6632,0,6631,1820.0,12.699999999998909,0.057660626029654036,0.0013241758241757443,0.1371922304536521,0.01837822979698669,20260620
original_hidden__3bbe1f5d__1266_8183,3bbe1f5d,original_hidden,1266,8183,6918,1266,0,1265,6917.0,21.6200000000008,0.45952587453021104,0.0023391643776203975,0.01899435068297381,0.005744650087081684,20260620
trailing_short__3bbe1f5d__6714_8183,3bbe1f5d,trailing_short,6714,8183,1470,6714,0,6713,1469.0,5.550000000001091,0.44285714285714284,0.0025731790333564705,0.009596111337083438,0.006362397820401493,20260620
trailing_long__3bbe1f5d__3951_8183,3bbe1f5d,trailing_long,3951,8183,4233,3951,0,3950,4232.0,17.600000000000364,0.4753130167729743,0.000947542533081337,0.018700077550330006,0.005967856299038396,20260620
mid_contiguous__3bbe1f5d__3072_4094,3bbe1f5d,mid_contiguous,3072,4094,1023,3072,0,3071,1022.0,2.7600000000002183,0.520039100684262,0.0009980430528380006,0.0073879096825535,0.004397649363600637,20260620
random_contiguous__3bbe1f5d__985_3716,3bbe1f5d,random_contiguous,985,3716,2732,985,0,984,2731.0,20.470000000001164,0.38323572474377743,0.0037348956426220166,0.022171595900044663,0.005282051282470409,20260620
high_gr_missing__3bbe1f5d__2706_4751,3bbe1f5d,high_gr_missing,2706,4751,2046,2706,0,2705,2045.0,3.5100000000002183,0.5317693059628543,3.4229828850713426e-05,0.007579976321380043,0.005117416829985447,20260620
high_curvature__3bbe1f5d__4085_5721,3bbe1f5d,high_curvature,4085,5721,1637,4085,0,4084,1636.0,13.44000000000051,0.499083689676237,-0.005837408312959103,0.018658439863105482,0.006489296636389704,20260620
original_hidden__3bfee975__1485_5087,3bfee975,original_hidden,1485,5087,3603,1485,0,1484,3602.0,25.399999999999636,0.6072717180127671,-0.0018378678511940035,0.02414577992487074,0.005062482644206507,20260620
trailing_short__3bfee975__4271_5087,3bfee975,trailing_short,4271,5087,817,4271,0,4270,816.0,5.020000000000437,0.576499388004896,-0.004105392156863191,0.011930504252078365,0.004662576687492861,20260620
trailing_long__3bfee975__1873_5087,3bfee975,trailing_long,1873,5087,3215,1873,0,1872,3214.0,25.399999999999636,0.5962674961119752,-0.0019695084007467106,0.025324484192851424,0.005010893246718511,20260620
mid_contiguous__3bfee975__1744_2603,3bfee975,mid_contiguous,1744,2603,860,1744,0,1743,859.0,11.569999999999709,0.6151162790697674,-0.013364377182772273,0.015073624125820981,0.004696969697528029,20260620
random_contiguous__3bfee975__971_1926,3bfee975,random_contiguous,971,1926,956,971,0,970,955.0,5.609999999998763,0.7280334728033473,-0.005455497382198039,0.019439175069180213,0.005524109014978675,20260620
high_gr_missing__3bfee975__738_2009,3bfee975,high_gr_missing,738,2009,1272,738,0,737,1271.0,12.459999999999127,0.7028301886792453,-0.0019905586152626563,0.03915777248654765,0.0056929133861945225,20260620
high_curvature__3bfee975__1032_2049,3bfee975,high_curvature,1032,2049,1018,1032,0,1031,1017.0,3.539999999999054,0.7278978388998035,-0.002664700098327558,0.01750062964827413,0.005777559055398192,20260620
original_hidden__3c3dbcbc__1842_6910,3c3dbcbc,original_hidden,1842,6910,5069,1842,0,1841,5068.0,29.0,0.5642138488853817,0.0010970797158641457,0.05894042755987584,0.008381685415831184,20260620
trailing_short__3c3dbcbc__5227_6910,3c3dbcbc,trailing_short,5227,6910,1684,5227,0,5226,1683.0,15.010000000000218,0.48931116389548696,-0.001235888294711781,0.023042874507441285,0.00517241379364244,20260620
trailing_long__3c3dbcbc__3191_6910,3c3dbcbc,trailing_long,3191,6910,3720,3191,0,3190,3719.0,29.0,0.5473118279569893,0.0035009411132021022,0.067830470837603,0.00946207638563284,20260620
mid_contiguous__3c3dbcbc__2770_4075,3c3dbcbc,mid_contiguous,2770,4075,1306,2770,0,2769,1305.0,4.010000000000218,0.6301684532924962,0.0006053639846736047,0.09077707004701392,0.01217024539896333,20260620
random_contiguous__3c3dbcbc__3132_4880,3c3dbcbc,random_contiguous,3132,4880,1749,3132,0,3131,1748.0,13.530000000000655,0.5969125214408233,0.005783752860411192,0.09545874502354468,0.013909559244751775,20260620
high_gr_missing__3c3dbcbc__1251_2978,3c3dbcbc,high_gr_missing,1251,2978,1728,1251,0,1250,1727.0,9.890000000001237,0.6412037037037037,-0.004186450492182724,0.016031092454042165,0.005417149478706689,20260620
high_curvature__3c3dbcbc__3103_4484,3c3dbcbc,high_curvature,3103,4484,1382,3103,0,3102,1381.0,7.479999999999563,0.5984081041968162,0.0030123099203474687,0.1070940249910822,0.016253623188664357,20260620
original_hidden__3d96d897__1488_7146,3d96d897,original_hidden,1488,7146,5659,1488,0,1487,5658.0,11.840000000000146,0.07227425340166108,0.0006486390950866159,0.016602134671983137,0.005621354074987108,20260620
trailing_short__3d96d897__5950_7146,3d96d897,trailing_short,5950,7146,1197,5950,0,5949,1196.0,11.420000000000073,0.18045112781954886,0.008227424749164,0.0137962399895846,0.005631799163582925,20260620
trailing_long__3d96d897__3426_7146,3d96d897,trailing_long,3426,7146,3721,3426,0,3425,3720.0,11.840000000000146,0.09217952163396936,0.001752688172043128,0.018906763831508317,0.006052702339737213,20260620
mid_contiguous__3d96d897__3887_4670,3d96d897,mid_contiguous,3887,4670,784,3887,0,3886,783.0,3.319999999999709,0.044642857142857144,-0.00422733077905659,0.013697495138869701,0.005537084399262996,20260620
random_contiguous__3d96d897__2785_5234,3d96d897,random_contiguous,2785,5234,2450,2785,0,2784,2449.0,5.6299999999992,0.04122448979591837,-0.002298897509187097,0.0164481591174167,0.005674019608265695,20260620
high_gr_missing__3d96d897__5356_7142,3d96d897,high_gr_missing,5356,7142,1787,5356,0,5355,1786.0,11.840000000000146,0.1460548405148293,0.005744680851063952,0.01590600143222268,0.005658263305725873,20260620
high_curvature__3d96d897__4038_5466,3d96d897,high_curvature,4038,5466,1429,4038,0,4037,1428.0,5.079999999999927,0.04198740377886634,-0.0015546218487390371,0.02221534438753814,0.006832515767665302,20260620
original_hidden__3df4b19e__1670_6657,3df4b19e,original_hidden,1670,6657,4988,1670,0,1669,4987.0,17.600000000000364,0.2947072975140337,-0.0018608381792662233,0.11261349369251944,0.009913758524122624,20260620
trailing_short__3df4b19e__5793_6657,3df4b19e,trailing_short,5793,6657,865,5793,0,5792,864.0,1.5200000000004366,0.3109826589595376,-0.0007870370370373739,0.013353492347933456,0.005619930475184284,20260620
trailing_long__3df4b19e__2507_6657,3df4b19e,trailing_long,2507,6657,4151,2507,0,2506,4150.0,17.360000000000582,0.2808961695976873,-0.003465060240964101,0.1152294436453728,0.009479392624987499,20260620
mid_contiguous__3df4b19e__3505_4406,3df4b19e,mid_contiguous,3505,4406,902,3505,0,3504,901.0,3.5900000000001455,0.24057649667405764,0.0029411764705898503,0.06562011787120137,0.009700000000233962,20260620
random_contiguous__3df4b19e__1713_3656,3df4b19e,random_contiguous,1713,3656,1944,1713,0,1712,1943.0,17.56000000000131,0.3055555555555556,-0.006124549665466524,0.17385863049119224,0.015144181256799075,20260620
high_gr_missing__3df4b19e__1180_2843,3df4b19e,high_gr_missing,1180,2843,1664,1180,0,1179,1663.0,13.100000000000364,0.38040865384615385,0.005977149729404997,0.07137759279122725,0.00879663056591902,20260620
high_curvature__3df4b19e__1601_2932,3df4b19e,high_curvature,1601,2932,1332,1601,0,1600,1331.0,14.479999999999563,0.3708708708708709,-0.007205108940644874,0.20983196562505402,0.014766917293534899,20260620
original_hidden__3e011332__2119_4841,3e011332,original_hidden,2119,4841,2723,2119,0,2118,2722.0,40.970000000001164,0.017994858611825194,-0.0020389419544456617,0.04487300994321795,0.005339948548824088,20260620
trailing_short__3e011332__4169_4841,3e011332,trailing_short,4169,4841,673,4169,0,4168,672.0,39.16000000000167,0.0237741456166419,-0.05827380952381202,0.030074253816687047,0.005484351714462156,20260620
trailing_long__3e011332__1621_4841,3e011332,trailing_long,1621,4841,3221,1621,0,1620,3220.0,40.970000000001164,0.015833592052157716,-0.0018571428571432865,0.04154057466369033,0.005365020193095329,20260620
mid_contiguous__3e011332__2317_3502,3e011332,mid_contiguous,2317,3502,1186,2317,0,2316,1185.0,17.31999999999971,0.011804384485666104,0.008481012658227234,0.031041904749080307,0.005405405405804539,20260620
random_contiguous__3e011332__2160_3621,3e011332,random_contiguous,2160,3621,1462,2160,0,2159,1461.0,23.090000000000146,0.012995896032831737,0.010999315537303017,0.030293352407398496,0.0052739726031401524,20260620
high_gr_missing__3e011332__3601_4810,3e011332,high_gr_missing,3601,4810,1210,3601,0,3600,1209.0,39.17000000000007,0.023966942148760332,-0.01679900744416681,0.054943479182907394,0.0053725165568920185,20260620
high_curvature__3e011332__599_1566,3e011332,high_curvature,599,1566,968,599,0,598,967.0,487.09000000000196,0.01756198347107438,0.5036297828335059,0.28224751593330594,0.006066252588449893,20260620
original_hidden__3e678ea7__1879_8736,3e678ea7,original_hidden,1879,8736,6858,1879,0,1878,6857.0,27.469999999999345,0.39282589676290464,0.0006664722181714347,0.024714364224718562,0.00490810968543084,20260620
trailing_short__3e678ea7__7529_8736,3e678ea7,trailing_short,7529,8736,1208,7529,0,7528,1207.0,12.710000000000946,0.3923841059602649,-0.0036702568351271517,0.021655599875840027,0.005497512438350247,20260620
trailing_long__3e678ea7__4270_8736,3e678ea7,trailing_long,4270,8736,4467,4270,0,4269,4466.0,20.599999999998545,0.3960152227445713,0.0004881325570981395,0.023273986134573058,0.004983202688014857,20260620
mid_contiguous__3e678ea7__3828_4977,3e678ea7,mid_contiguous,3828,4977,1150,3828,0,3827,1149.0,27.469999999999345,0.40347826086956523,0.010774586597040208,0.039795064858057436,0.004878048781142515,20260620
random_contiguous__3e678ea7__6201_8299,3e678ea7,random_contiguous,6201,8299,2099,6201,0,6200,2098.0,12.699999999998909,0.39352072415435924,0.00016682554814039313,0.018456162616872027,0.005460181211687364,20260620
high_gr_missing__3e678ea7__1107_3290,3e678ea7,high_gr_missing,1107,3290,2184,1107,0,1106,2183.0,19.18000000000029,0.42032967032967034,0.008199725148877525,0.02042858380097309,0.004816681943630001,20260620
high_curvature__3e678ea7__6036_7782,3e678ea7,high_curvature,6036,7782,1747,6036,0,6035,1746.0,12.149999999999636,0.37492844876931886,0.006718213058418994,0.011349275244791034,0.005707736389967847,20260620
original_hidden__3ef6372a__1939_6665,3ef6372a,original_hidden,1939,6665,4727,1939,0,1938,4726.0,21.109999999998763,0.03469430928707425,-0.000463393990689524,0.020417174563909353,0.004929100529544971,20260620
trailing_short__3ef6372a__5880_6665,3ef6372a,trailing_short,5880,6665,786,5880,0,5879,785.0,2.6299999999991996,0.03307888040712468,0.0009426751592377079,0.007860440368057026,0.004221938775845975,20260620
