well,split,rows,known_rows,target_rows,known_ratio,target_ratio,gr_missing_rate,baseline_slope_median,baseline_slope_std,baseline_confidence,gr_std,gr_volatility,gr_quality_score,typewell_rows,typewell_has_geology,typewell_quality_score,risk_score,route_suggestion
67a8da4a,train,6645,1734,4911,0.26094808126410834,0.7390519187358916,0.187945428629607,0.27000000000043656,0.4583566697228082,0.10967980966346431,14.98898923366624,4.4774654136484555,0.14879315781749786,1889,1.0,0.5342738901429647,1.0,typewell_alignment
684a6fc1,train,11449,1631,9818,0.14245785658136081,0.8575421434186392,0.5022407822367081,0.3900000000012369,0.40566099546093937,0.04425194346834996,18.593373555347682,7.87106032153743,0.13620175080038902,3705,1.0,0.5736090488252249,1.0,typewell_alignment
698930d1,train,6498,1757,4741,0.27039088950446294,0.7296091104955371,0.1489137312803206,0.4149999999990541,0.4355942346253066,0.11946392200980507,22.781198562446505,3.3173141397507058,0.17764619327664624,1894,1.0,0.5414742997845491,1.0,typewell_alignment
699ea575,train,5474,1354,4120,0.24735111435878698,0.752648885641213,0.4507281553398058,0.10999999999876309,0.3891182706587274,0.09163256885708163,16.395158999561865,9.515684602741395,0.16081769786896327,2533,1.0,0.7127329192546583,1.0,typewell_alignment
69c1bdad,train,4645,1931,2714,0.4157158234660926,0.5842841765339074,0.4086219602063375,0.2899999999990541,0.40262707169369844,0.20181041850242612,19.696951562939468,10.408612255740593,0.19591064803795494,1856,1.0,0.6495694294940797,1.0,typewell_alignment
69e41fa6,train,7167,1395,5772,0.19464210966931772,0.8053578903306823,0.4442134442134442,0.13999999999941792,0.3983910322103566,0.06722166696400517,13.090279729446817,6.819177600764557,0.12127140392246408,1262,1.0,0.42608483326356916,1.0,typewell_alignment
6a0ff78e,train,7890,1425,6465,0.1806083650190114,0.8193916349809885,0.04021655065738593,0.17999999999938154,0.3568383842334816,0.07959143014396984,11.87840421243095,3.5127003962114993,0.13868298260374087,1356,1.0,0.4218631178707224,1.0,typewell_alignment
6a8fa194,train,4657,1640,3017,0.3521580416577196,0.6478419583422804,0.05601590984421611,0.4899999999997817,0.375852485037072,0.19201244609290657,17.229829632163305,5.023027662199178,0.19648744550592379,1809,1.0,0.6384474983895212,0.9219915313681474,typewell_alignment
6ae68655,train,5948,1744,4204,0.29320780094149296,0.7067921990585071,0.1988582302568982,0.3400000000001455,0.4022085662997106,0.13321682043946706,11.231492917655997,4.988396265572408,0.13616586545328643,1006,1.0,0.4191324815063887,1.0,typewell_alignment
6d1d74e1,train,7316,1486,5830,0.2031164570803718,0.7968835429196283,0.307032590051458,0.050000000001091394,0.3544038503307014,0.07965089892368658,19.65876059874776,10.537931449158108,0.2311918638439719,1191,1.0,0.4127938764352105,1.0,typewell_alignment
6d590e26,train,7842,1746,6096,0.22264728385615914,0.7773527161438408,0.33218503937007876,0.47000000000116415,0.42963213042042475,0.08353391859392408,19.613050255573885,7.727742941375177,0.18507584936466945,1943,1.0,0.49776842642183117,1.0,typewell_alignment
6d6d93af,train,5305,1710,3595,0.3223374175306315,0.6776625824693685,0.4356050069541029,0.040000000000873115,0.4243538515676589,0.13060678749839663,18.178554260729733,5.132197410153093,0.12205601171707692,1445,1.0,0.5223845428840717,1.0,typewell_alignment
6dbe4b60,train,6673,2025,4648,0.30346171137419453,0.6965382886258055,0.5,0.21000000000003638,0.4117327278724912,0.11572779885652135,14.666453878877455,5.854538012254853,0.10437804849404057,1863,1.0,0.5291847744642589,1.0,gr_residual
6e6d122c,train,7083,1451,5632,0.204856699138783,0.795143300861217,0.2872869318181818,0.21999999999934516,0.4057675708697775,0.07847220677717846,14.178627188377952,6.186802542011381,0.1513463809767588,1301,1.0,0.43367923196385716,1.0,typewell_alignment
6e9ccd38,train,9619,1337,8282,0.1389957376026614,0.8610042623973386,0.03887949770586815,0.07999999999992724,0.2756853296427371,0.062043588475049836,15.679977339497983,2.911598788153536,0.1501576188981004,972,1.0,0.3510500051980455,1.0,typewell_alignment
6ea22614,train,7894,1923,5971,0.24360273625538384,0.7563972637446161,0.44615642270976386,0.4400000000005093,0.40699841607914267,0.0889172270005198,18.571238174973992,5.262381764552447,0.12257548299053633,2181,1.0,0.5262857866734229,1.0,typewell_alignment
6ede926a,train,6621,1683,4938,0.25419120978704124,0.7458087902129588,0.35905224787363305,0.23000000000138243,0.4321854962016266,0.09762668013491793,14.721078646128097,6.647364194067731,0.14418377692450562,1678,1.0,0.5034360368524392,1.0,typewell_alignment
708caea9,train,8482,1934,6548,0.22801226125913698,0.771987738740863,0.21701282834453267,0.42000000000007276,0.4427077778930143,0.09125520667340915,24.276762239527763,9.644385179041238,0.2698310562418687,2010,1.0,0.48697241216694176,1.0,typewell_alignment
70925e23,train,8072,2125,5947,0.26325569871159565,0.7367443012884044,0.11804271061039179,0.5199999999986176,0.39817057671927275,0.1202404544502361,18.2420511708312,3.748081615037769,0.1666673955542748,2325,1.0,0.5380327056491576,1.0,typewell_alignment
70e1788b,train,11338,2053,9285,0.18107249955900512,0.8189275004409949,0.03963381798599892,0.4499999999989086,0.40874448748635744,0.07692225766691946,15.468537079529199,3.2848613533416455,0.15594001947964034,2257,1.0,0.44906509084494617,1.0,typewell_alignment
71642c7d,train,6657,2009,4648,0.3017875920084122,0.6982124079915878,0.2689328743545611,0.569999999999709,0.40915503602117786,0.1327421837077664,15.632010328438453,5.41427618646896,0.15058929194979392,2304,1.0,0.5961018476791348,1.0,typewell_alignment
71ccf778,train,4623,1925,2698,0.4163962794722042,0.5836037205277959,0.04595997034840623,0.4400000000005093,0.4091325943082597,0.24734913324027533,16.003627863364848,4.947247544701461,0.18982307889292557,2210,1.0,0.7280445598096474,0.8641408593468263,typewell_alignment
7224331b,train,7566,1503,6063,0.1986518636003172,0.8013481363996828,0.7085601187530925,0.23999999999978172,0.3725616145025996,0.05831143990504303,17.136361990521074,8.50058809244552,0.08076207833083322,1574,1.0,0.4580359503039916,1.0,baseline_fallback
722cf0d8,train,7275,2132,5143,0.29305841924398623,0.7069415807560138,0.03772117441182189,0.569999999999709,0.4106909252917274,0.1441582593060699,22.05167421050015,5.080112616028537,0.23039381579973503,2389,1.0,0.5783848797250859,0.9652720342968855,typewell_alignment
7256229b,train,6972,1557,5415,0.22332185886402753,0.7766781411359724,0.6642659279778393,0.4499999999989086,0.4446828040669478,0.06646265114476164,16.684233444830227,8.574278798909582,0.09258271092248124,1757,1.0,0.5020080321285141,1.0,baseline_fallback
726f3dc2,train,8619,1896,6723,0.2199791159067177,0.7800208840932823,0.36635430611334224,0.3600000000005821,0.42151089795715846,0.08102572192794985,19.204911830351488,5.9758251393014925,0.15178805285610522,2027,1.0,0.4851780949066017,1.0,typewell_alignment
7271dd80,train,5765,1425,4340,0.2471812662619254,0.7528187337380746,0.04216589861751152,0.6049999999995634,0.4334779292385917,0.11211146342697946,17.738047120157695,6.362203078883368,0.22806686652510608,4163,1.0,0.9721162185602775,0.9984300112273985,typewell_alignment
727a3a10,train,6342,1945,4397,0.30668558814254177,0.6933144118574582,0.3297702979304071,0.18000000000029104,0.4769426129215379,0.1250592242215441,17.589920874975004,11.056628965896358,0.22189266917577374,2177,1.0,0.5932671081677704,1.0,typewell_alignment
729665c0,train,5775,1512,4263,0.26181818181818184,0.7381818181818182,0.555008210180624,0.2000000000007276,0.4030041378602444,0.09132357301300097,21.538101526290422,9.437133952810562,0.14389068224037382,1542,1.0,0.517012987012987,1.0,typewell_alignment
729e9750,train,7427,1508,5919,0.20304295139356401,0.796957048606436,0.5720560905558372,0.17999999999847205,0.374864273903793,0.06615220606423337,19.646290829744743,14.630321228008768,0.17776607790324728,1443,1.0,0.4442911000403932,1.0,typewell_alignment
729f4217,train,7592,1397,6195,0.18400948366701791,0.8159905163329821,0.5301049233252623,0.1999999999998181,0.37225117353637843,0.06038760817633464,15.624336464253473,6.8457860497450955,0.11022226559526573,1267,1.0,0.416886195995785,1.0,gr_residual
72dd8501,train,6928,1735,5193,0.250433025404157,0.749566974595843,0.5470826112073945,0.38000000000101863,0.4414758723530657,0.08418887559329682,19.201854139971346,6.632294668669652,0.11443296689231644,3678,1.0,0.7808891454965358,1.0,gr_residual
73348914,train,5686,1465,4221,0.2576503693281745,0.7423496306718256,0.22506515043828476,0.030000000000654836,0.292429466680037,0.11916201725168461,13.569835655150488,4.211405969048192,0.13099467097136117,1197,1.0,0.46051705944424903,1.0,typewell_alignment
739a914f,train,7319,1814,5505,0.24784806667577539,0.7521519333242246,0.42397820163487737,0.5499999999992724,0.4551886184856202,0.0892201396785507,23.731792261697464,8.0879959083799,0.17861492432261034,2141,1.0,0.5425263014072961,1.0,typewell_alignment
73b1447d,train,7522,1852,5670,0.24621111406540813,0.7537888859345918,0.3843033509700176,0.4400000000005093,0.5073342722564173,0.08752823732151808,21.410987233066233,6.779125583540557,0.16586940492667823,1934,1.0,0.5071124700877426,1.0,typewell_alignment
74b6186b,train,5148,1743,3405,0.3385780885780886,0.6614219114219114,0.6405286343612335,0.3099999999994907,0.4529175771445934,0.11974278814895126,19.393944304934642,8.150297240374003,0.10216826736478872,1964,1.0,0.6315073815073815,1.0,gr_residual
75c20ec7,train,7205,1844,5361,0.25593337959750173,0.7440666204024983,0.6590188397686999,0.43000000000029104,0.5035912693614908,0.07669163545698691,18.335291363481257,9.394596110867104,0.10314253640012584,2041,1.0,0.5332755031228313,1.0,gr_residual
75cd5f11,train,6410,1464,4946,0.22839313572542902,0.771606864274571,0.27739587545491307,0.20999999999912689,0.4308711050316318,0.08908650935712663,12.846349680991393,6.735636619127262,0.15536163395357097,1508,1.0,0.4852574102964119,1.0,typewell_alignment
75d20a82,train,7002,1935,5067,0.2763496143958869,0.7236503856041131,0.15117426485099664,0.4099999999998545,0.48955223889853156,0.11849780695123127,20.754891096070907,5.938742207115311,0.2109271799748007,2301,1.0,0.5786203941730934,1.0,typewell_alignment
76201745,train,5858,1410,4448,0.2406964834414476,0.7593035165585524,0.49303057553956836,0.1999999999989086,0.3415025870367093,0.08902403383653697,20.772976523881205,5.019142205768622,0.1167114324108848,1579,1.0,0.5195459201092523,1.0,gr_residual
764072a5,train,4594,1645,2949,0.35807575097953853,0.6419242490204615,0.6398779247202442,0.3600000000005821,0.426256384782319,0.13298768505921316,15.423981549960036,8.449603620791127,0.09557350235451448,1818,1.0,0.6457335655202439,1.0,geometry_residual
77b0d905,train,5923,1749,4174,0.2952895492149249,0.7047104507850751,0.25563009103977,0.27000000000043656,0.4403086719143189,0.12687042193678397,16.044324576817452,5.010087820084628,0.14923037494397046,1803,1.0,0.5544065507344251,1.0,typewell_alignment
77e4821c,train,6540,1147,5393,0.1753822629969419,0.8246177370030581,0.632857407750788,0.3900000000012369,0.3585981183174958,0.05350517774762769,25.00273410581227,14.258100273420713,0.1620674217294432,1354,1.0,0.45703363914373085,1.0,typewell_alignment
7850c72e,train,7712,2215,5497,0.2872147302904564,0.7127852697095436,0.04748044387847917,0.47999999999956344,0.4111206326184424,0.139386031306707,19.568642288500214,4.4333582298213114,0.20095417367983578,2344,1.0,0.553941908713693,0.9724840796629127,typewell_alignment
78a4a386,train,6246,1127,5119,0.18043547870637208,0.8195645212936279,0.223481148661848,-0.010000000000218279,0.25222914201417224,0.07808449555084232,10.586842263828046,6.32012243022578,0.14953440040924545,772,1.0,0.37359910342619274,1.0,typewell_alignment
79507629,train,7320,2018,5302,0.2756830601092896,0.7243169398907103,0.1050546963410034,0.5999999999985448,0.4406631937732859,0.1251571500067421,14.042023064223125,4.869013345889827,0.1656927787671278,2490,1.0,0.5901639344262295,1.0,typewell_alignment
796dbd4c,train,8069,1821,6248,0.2256785227413558,0.7743214772586442,0.4007682458386684,0.46999999999934516,0.47232950414711955,0.07914351288227185,17.818153012112816,5.586193509387649,0.13368100999782123,2077,1.0,0.5074048828851159,1.0,typewell_alignment
7987f2f2,train,5714,2009,3705,0.35159257962898144,0.6484074203710185,0.46180836707152495,0.3500000000012733,0.4861079620604426,0.14031103130890155,16.893148026094828,7.321586218519276,0.1356317721105953,3991,1.0,0.9484599229961498,1.0,typewell_alignment
7993a768,train,7047,1560,5487,0.22137079608343976,0.7786292039165602,0.19938035356296702,0.4099999999998545,0.4453107529659717,0.08855037351368898,11.41240480060044,4.126075198831373,0.12317455919005106,1006,1.0,0.39275578260252586,1.0,typewell_alignment
7a5660b0,train,6936,1938,4998,0.27941176470588236,0.7205882352941176,0.034013605442176874,0.4499999999989086,0.41674904632166754,0.13451945794702566,10.487336580805687,4.108429928208354,0.14269015109916172,2096,1.0,0.5521914648212226,0.9739839434135185,typewell_alignment
7acda2df,train,4552,1461,3091,0.32095782073813706,0.6790421792618629,0.11355548366224523,0.06999999999970896,0.38589586314051794,0.16084392316321072,21.935146742304923,9.658005120503027,0.2927525294615133,1249,1.0,0.524384885764499,0.9675449477523506,typewell_alignment
7b2c7b3c,train,4231,1647,2584,0.38926967619948005,0.61073032380052,0.04024767801857585,0.11000000000058208,0.3828976924333008,0.2258147125910809,15.99461337656364,5.6295034987054215,0.2040015018856522,1445,1.0,0.5915268258095012,0.8842472069135631,typewell_alignment
7b38844c,train,5197,1448,3749,0.27862228208581874,0.7213777179141813,0.15017337956788476,0.18000000000029104,0.3735140434520569,0.13004421903088503,13.485149951102697,5.091965966058965,0.15817101087186175,2460,1.0,0.7233500096209351,1.0,typewell_alignment
7bb17b96,train,5295,1373,3922,0.25930122757318225,0.7406987724268177,0.4474757776644569,0.050000000001091394,0.41307658830425253,0.09615583425481884,17.45976059254641,7.948275838801715,0.14812567755710526,2485,1.0,0.7193106704438149,1.0,typewell_alignment
7c607683,train,7001,1673,5328,0.23896586201971148,0.7610341379802885,0.36373873873873874,0.4899999999997817,0.3923384593985573,0.09225280128847332,15.981677770035642,7.590694238603536,0.1601465591460116,2062,1.0,0.5445293529495786,1.0,typewell_alignment
7cbbd047,train,6790,1669,5121,0.24580265095729012,0.7541973490427099,0.16637375512595196,0.3599999999987631,0.4388317845244259,0.10383466424129091,18.717512859840507,7.952158621369096,0.23010387484556005,3568,1.0,0.775478645066274,1.0,typewell_alignment
7cd4bb31,train,7959,1520,6439,0.19097876617665535,0.8090212338233447,0.3393384065848734,0.1499999999996362,0.36978381378299463,0.07154747033368905,13.254752019227874,5.998176128494644,0.133985951906126,1411,1.0,0.42728357833898734,1.0,typewell_alignment
7d50373e,train,6494,1372,5122,0.21127194333230676,0.7887280566676933,0.2844591956267083,0.15999999999985448,0.4316798159265717,0.08024346910401783,14.074805973010596,4.968761003222864,0.13405138732048222,1377,1.0,0.4620418848167539,1.0,typewell_alignment
7d57c75d,train,6147,1742,4405,0.28339027167724096,0.716609728322759,0.10102156640181612,0.42000000000007276,0.40876463702488147,0.1332673732696257,29.82331730712269,4.241179363297364,0.24382031984663735,2104,1.0,0.5922807873759557,0.9919880183308283,typewell_alignment
7e208414,train,5732,1506,4226,0.26273551988834615,0.7372644801116539,0.09252247988641742,0.11999999999898137,0.3758403964720502,0.12351703543570551,14.0522743780168,5.550054110546467,0.18043175621793758,2572,1.0,0.6987090020935101,0.9996135845358989,typewell_alignment
7e721392,train,8301,2127,6174,0.2562341886519696,0.7437658113480303,0.5672173631357305,0.3999999999996362,0.4281310521253068,0.08640783447240458,16.59465057988717,8.050376000730447,0.11456798804067879,2194,1.0,0.5143055053607999,1.0,gr_residual
7ff89f8f,train,9539,2202,7337,0.23084180731732887,0.7691581926826712,0.2108491208940984,0.47999999999956344,0.41244380267646014,0.09504178689945426,16.525226871237155,4.40866932084585,0.15108771361003737,2454,1.0,0.5072596708250341,1.0,typewell_alignment
8050c789,train,4940,1863,3077,0.3771255060728745,0.6228744939271255,0.24894377640558987,0.3999999999978172,0.44310615214919996,0.18366532852509468,16.65705117097055,8.22227414885682,0.20169769061126688,1863,1.0,0.6271255060728744,0.9785706155763028,typewell_alignment
807f0298,train,5499,1752,3747,0.31860338243316966,0.6813966175668303,0.44141980250867363,0.1400000000012369,0.4298857808064093,0.12741431507778164,23.4585091522374,8.939039164876894,0.18176002196142307,1444,1.0,0.5125931987634116,1.0,typewell_alignment
811f52b3,train,6674,1838,4836,0.2753970632304465,0.7246029367695535,0.06823821339950373,0.3599999999987631,0.43533819396193746,0.12787880017147582,12.292687667091243,4.110298060903247,0.14818297718632295,2060,1.0,0.5586604734791729,0.9891807531784002,typewell_alignment
81bf5923,train,6386,1843,4543,0.2886000626370185,0.7113999373629816,0.08320493066255778,0.37000000000080036,0.44427628912871414,0.13460091407535363,18.00866771190324,11.208099894380952,0.30869972541875734,2085,1.0,0.5764954588161604,0.9862003185902858,typewell_alignment
